index|mac|seq|id|len|power|timestamp|OUI|random|vendor
3106|da:a1:19:c2:49:b8|789|221|10|-65|1579270375.510308|da:a1:19|True|Google, Inc.
3107|da:a1:19:ea:fd:e3|2819|50|4|-65|1579270378.547326|da:a1:19|True|Google, Inc.
3108|da:a1:19:06:fa:84|2821|50|4|-65|1579270378.630197|da:a1:19|True|Google, Inc.
3109|da:a1:19:06:fa:84|2822|50|4|-65|1579270378.654434|da:a1:19|True|Google, Inc.
3110|da:a1:19:48:4f:28|2823|50|4|-65|1579270378.711429|da:a1:19|True|Google, Inc.
3111|da:a1:19:87:a7:c7|1688|50|4|-65|1579270387.05974|da:a1:19|True|Google, Inc.
3112|da:a1:19:1c:b8:e1|800|50|8|-65|1579270394.065014|da:a1:19|True|Google, Inc.
3113|da:a1:19:1c:b8:e1|800|3|1|-65|1579270394.065014|da:a1:19|True|Google, Inc.
3114|da:a1:19:1c:b8:e1|800|45|26|-65|1579270394.065014|da:a1:19|True|Google, Inc.
3115|da:a1:19:1c:b8:e1|800|127|10|-65|1579270394.065014|da:a1:19|True|Google, Inc.
3116|da:a1:19:1c:b8:e1|800|191|12|-65|1579270394.065014|da:a1:19|True|Google, Inc.
3117|da:a1:19:1c:b8:e1|800|221|7|-65|1579270394.065014|da:a1:19|True|Google, Inc.
3118|da:a1:19:1c:b8:e1|800|255|3|-65|1579270394.065014|da:a1:19|True|Google, Inc.
3119|da:a1:19:1c:b8:e1|800|221|10|-65|1579270394.065014|da:a1:19|True|Google, Inc.
3120|da:a1:19:1c:b8:e1|805|50|8|-65|1579270394.115276|da:a1:19|True|Google, Inc.
3121|da:a1:19:1c:b8:e1|805|3|1|-65|1579270394.115276|da:a1:19|True|Google, Inc.
3122|da:a1:19:1c:b8:e1|805|45|26|-65|1579270394.115276|da:a1:19|True|Google, Inc.
3123|da:a1:19:1c:b8:e1|805|127|10|-65|1579270394.115276|da:a1:19|True|Google, Inc.
3124|da:a1:19:1c:b8:e1|805|191|12|-65|1579270394.115276|da:a1:19|True|Google, Inc.
3125|da:a1:19:1c:b8:e1|805|221|7|-65|1579270394.115276|da:a1:19|True|Google, Inc.
3126|da:a1:19:1c:b8:e1|805|255|3|-65|1579270394.115276|da:a1:19|True|Google, Inc.
3127|da:a1:19:1c:b8:e1|805|221|10|-65|1579270394.115276|da:a1:19|True|Google, Inc.
3128|da:a1:19:1c:b8:e1|805|221|8|-65|1579270394.115276|da:a1:19|True|Google, Inc.
3129|da:a1:19:1c:b8:e1|806|50|8|-65|1579270394.125377|da:a1:19|True|Google, Inc.
3130|da:a1:19:1c:b8:e1|806|3|1|-65|1579270394.125377|da:a1:19|True|Google, Inc.
3131|da:a1:19:1c:b8:e1|806|45|26|-65|1579270394.125377|da:a1:19|True|Google, Inc.
3132|da:a1:19:1c:b8:e1|807|50|8|-65|1579270394.135167|da:a1:19|True|Google, Inc.
3133|da:a1:19:1c:b8:e1|807|3|1|-65|1579270394.135167|da:a1:19|True|Google, Inc.
3134|da:a1:19:1c:b8:e1|807|45|26|-65|1579270394.135167|da:a1:19|True|Google, Inc.
3135|da:a1:19:1c:b8:e1|807|127|10|-65|1579270394.135167|da:a1:19|True|Google, Inc.
3136|da:a1:19:1c:b8:e1|807|191|12|-65|1579270394.135167|da:a1:19|True|Google, Inc.
3137|da:a1:19:1c:b8:e1|807|221|7|-65|1579270394.135167|da:a1:19|True|Google, Inc.
3138|da:a1:19:1c:b8:e1|807|255|3|-65|1579270394.135167|da:a1:19|True|Google, Inc.
3139|da:a1:19:1c:b8:e1|807|221|10|-65|1579270394.135167|da:a1:19|True|Google, Inc.
3140|da:a1:19:1c:b8:e1|807|221|8|-65|1579270394.135167|da:a1:19|True|Google, Inc.
3141|da:a1:19:1c:b8:e1|808|50|8|-65|1579270394.145097|da:a1:19|True|Google, Inc.
3142|da:a1:19:1c:b8:e1|809|50|8|-65|1579270394.155321|da:a1:19|True|Google, Inc.
3143|da:a1:19:1c:b8:e1|809|3|1|-65|1579270394.155321|da:a1:19|True|Google, Inc.
3144|da:a1:19:1c:b8:e1|809|45|26|-65|1579270394.155321|da:a1:19|True|Google, Inc.
3145|da:a1:19:1c:b8:e1|809|63|5|-65|1579270394.155321|da:a1:19|True|Google, Inc.
3146|da:a1:19:34:53:fa|824|50|8|-65|1579270394.329692|da:a1:19|True|Google, Inc.
3147|da:a1:19:34:53:fa|824|3|1|-65|1579270394.329692|da:a1:19|True|Google, Inc.
3148|da:a1:19:34:53:fa|824|45|26|-65|1579270394.329692|da:a1:19|True|Google, Inc.
3149|da:a1:19:34:53:fa|824|127|10|-65|1579270394.329692|da:a1:19|True|Google, Inc.
3150|da:a1:19:34:53:fa|824|191|12|-65|1579270394.329692|da:a1:19|True|Google, Inc.
3151|da:a1:19:34:53:fa|824|221|7|-65|1579270394.329692|da:a1:19|True|Google, Inc.
3152|da:a1:19:34:53:fa|824|255|3|-65|1579270394.329692|da:a1:19|True|Google, Inc.
3153|da:a1:19:34:53:fa|824|221|10|-65|1579270394.329692|da:a1:19|True|Google, Inc.
3154|da:a1:19:34:53:fa|824|221|8|-65|1579270394.329692|da:a1:19|True|Google, Inc.
3155|da:a1:19:34:53:fa|825|50|8|-65|1579270394.339592|da:a1:19|True|Google, Inc.
3156|da:a1:19:34:53:fa|825|2|26|-65|1579270394.339592|da:a1:19|True|Google, Inc.
3157|da:a1:19:34:53:fa|826|50|8|-65|1579270394.349726|da:a1:19|True|Google, Inc.
3158|da:a1:19:34:53:fa|826|3|1|-65|1579270394.349726|da:a1:19|True|Google, Inc.
3159|da:a1:19:34:53:fa|826|45|26|-65|1579270394.349726|da:a1:19|True|Google, Inc.
3160|da:a1:19:34:53:fa|826|127|10|-65|1579270394.349726|da:a1:19|True|Google, Inc.
3161|da:a1:19:34:53:fa|826|191|12|-65|1579270394.349726|da:a1:19|True|Google, Inc.
3162|da:a1:19:34:53:fa|826|221|7|-65|1579270394.349726|da:a1:19|True|Google, Inc.
3163|da:a1:19:34:53:fa|826|255|3|-65|1579270394.349726|da:a1:19|True|Google, Inc.
3164|da:a1:19:34:53:fa|826|221|10|-65|1579270394.349726|da:a1:19|True|Google, Inc.
3165|da:a1:19:34:53:fa|826|221|8|-65|1579270394.349726|da:a1:19|True|Google, Inc.
3166|da:a1:19:34:53:fa|827|50|8|-65|1579270394.360686|da:a1:19|True|Google, Inc.
3167|da:a1:19:34:53:fa|827|134|22|-65|1579270394.360686|da:a1:19|True|Google, Inc.
3168|da:a1:19:34:53:fa|827|204|6|-65|1579270394.360686|da:a1:19|True|Google, Inc.
3169|da:a1:19:34:53:fa|828|50|8|-65|1579270394.370289|da:a1:19|True|Google, Inc.
3170|da:a1:19:34:53:fa|828|3|1|-65|1579270394.370289|da:a1:19|True|Google, Inc.
3171|da:a1:19:34:53:fa|828|45|26|-65|1579270394.370289|da:a1:19|True|Google, Inc.
3172|da:a1:19:34:53:fa|828|127|10|-65|1579270394.370289|da:a1:19|True|Google, Inc.
3173|da:a1:19:34:53:fa|828|191|12|-65|1579270394.370289|da:a1:19|True|Google, Inc.
3174|da:a1:19:34:53:fa|828|221|7|-65|1579270394.370289|da:a1:19|True|Google, Inc.
3175|da:a1:19:34:53:fa|828|255|3|-65|1579270394.370289|da:a1:19|True|Google, Inc.
3176|da:a1:19:34:53:fa|828|221|10|-65|1579270394.370289|da:a1:19|True|Google, Inc.
3177|da:a1:19:34:53:fa|828|110|4|-65|1579270394.370289|da:a1:19|True|Google, Inc.
3178|7e:13:41:de:40:eb|943|213|2|-65|1579270394.442447|7e:13:41|True|not_resolved
3179|7e:13:41:de:40:eb|943|12|18|-65|1579270394.442447|7e:13:41|True|not_resolved
3180|7e:13:41:de:40:eb|943|0|6|-65|1579270394.442447|7e:13:41|True|not_resolved
3181|7e:13:41:de:40:eb|944|50|8|-65|1579270394.483231|7e:13:41|True|not_resolved
3182|7e:13:41:de:40:eb|944|45|26|-65|1579270394.483231|7e:13:41|True|not_resolved
3183|7e:13:41:de:40:eb|944|127|9|-65|1579270394.483231|7e:13:41|True|not_resolved
3184|7e:13:41:de:40:eb|945|242|15|-65|1579270394.526697|7e:13:41|True|not_resolved
3185|ec:10:7b:a3:ef:df|1614|50|8|-65|1579270398.34469|ec:10:7b|False|Samsung Electronics Co.,Ltd
3186|ec:10:7b:a3:ef:df|1614|3|1|-65|1579270398.34469|ec:10:7b|False|Samsung Electronics Co.,Ltd
3187|ec:10:7b:a3:ef:df|1614|45|26|-65|1579270398.34469|ec:10:7b|False|Samsung Electronics Co.,Ltd
3188|ec:10:7b:a3:ef:df|1614|221|7|-65|1579270398.34469|ec:10:7b|False|Samsung Electronics Co.,Ltd
3189|ec:10:7b:a3:ef:df|1614|127|6|-65|1579270398.34469|ec:10:7b|False|Samsung Electronics Co.,Ltd
3190|ec:10:7b:a3:ef:df|1614|107|1|-65|1579270398.34469|ec:10:7b|False|Samsung Electronics Co.,Ltd
3191|ec:10:7b:a3:ef:df|1614|221|5|-65|1579270398.34469|ec:10:7b|False|Samsung Electronics Co.,Ltd
3192|ec:10:7b:a3:ef:df|1615|50|8|-65|1579270398.370305|ec:10:7b|False|Samsung Electronics Co.,Ltd
3193|ec:10:7b:a3:ef:df|1615|3|1|-65|1579270398.370305|ec:10:7b|False|Samsung Electronics Co.,Ltd
3194|ec:10:7b:a3:ef:df|1615|45|26|-65|1579270398.370305|ec:10:7b|False|Samsung Electronics Co.,Ltd
3195|ec:10:7b:a3:ef:df|1615|221|7|-65|1579270398.370305|ec:10:7b|False|Samsung Electronics Co.,Ltd
3196|ec:10:7b:a3:ef:df|1615|127|6|-65|1579270398.370305|ec:10:7b|False|Samsung Electronics Co.,Ltd
3197|ec:10:7b:a3:ef:df|1615|107|1|-65|1579270398.370305|ec:10:7b|False|Samsung Electronics Co.,Ltd
3198|ec:10:7b:a3:ef:df|1615|221|5|-65|1579270398.370305|ec:10:7b|False|Samsung Electronics Co.,Ltd
3199|ec:10:7b:a3:ef:df|1622|50|8|-65|1579270398.62566|ec:10:7b|False|Samsung Electronics Co.,Ltd
3200|ec:10:7b:a3:ef:df|1622|3|1|-65|1579270398.62566|ec:10:7b|False|Samsung Electronics Co.,Ltd
3201|ec:10:7b:a3:ef:df|1623|50|8|-65|1579270398.650652|ec:10:7b|False|Samsung Electronics Co.,Ltd
3202|ec:10:7b:a3:ef:df|1623|3|1|-65|1579270398.650652|ec:10:7b|False|Samsung Electronics Co.,Ltd
3203|ec:10:7b:a3:ef:df|1623|45|26|-65|1579270398.650652|ec:10:7b|False|Samsung Electronics Co.,Ltd
3204|ec:10:7b:a3:ef:df|1624|50|8|-65|1579270398.694746|ec:10:7b|False|Samsung Electronics Co.,Ltd
3205|ec:10:7b:a3:ef:df|1624|3|1|-65|1579270398.694746|ec:10:7b|False|Samsung Electronics Co.,Ltd
3206|ec:10:7b:a3:ef:df|1624|45|26|-65|1579270398.694746|ec:10:7b|False|Samsung Electronics Co.,Ltd
3207|ec:10:7b:a3:ef:df|1625|50|8|-65|1579270398.719485|ec:10:7b|False|Samsung Electronics Co.,Ltd
3208|ec:10:7b:a3:ef:df|1625|3|1|-65|1579270398.719485|ec:10:7b|False|Samsung Electronics Co.,Ltd
3209|ec:10:7b:a3:ef:df|1625|45|26|-65|1579270398.719485|ec:10:7b|False|Samsung Electronics Co.,Ltd
3210|ec:10:7b:a3:ef:df|1625|221|7|-65|1579270398.719485|ec:10:7b|False|Samsung Electronics Co.,Ltd
3211|ec:10:7b:a3:ef:df|1625|127|6|-65|1579270398.719485|ec:10:7b|False|Samsung Electronics Co.,Ltd
3212|ec:10:7b:a3:ef:df|1625|107|1|-65|1579270398.719485|ec:10:7b|False|Samsung Electronics Co.,Ltd
3213|ec:10:7b:a3:ef:df|1625|221|5|-65|1579270398.719485|ec:10:7b|False|Samsung Electronics Co.,Ltd
3214|ec:10:7b:a3:ef:df|1626|50|8|-65|1579270398.760178|ec:10:7b|False|Samsung Electronics Co.,Ltd
3215|ec:10:7b:a3:ef:df|1626|3|1|-65|1579270398.760178|ec:10:7b|False|Samsung Electronics Co.,Ltd
3216|ec:10:7b:a3:ef:df|1626|45|26|-65|1579270398.760178|ec:10:7b|False|Samsung Electronics Co.,Ltd
3217|ec:10:7b:a3:ef:df|1626|221|7|-65|1579270398.760178|ec:10:7b|False|Samsung Electronics Co.,Ltd
3218|ec:10:7b:a3:ef:df|1626|127|6|-65|1579270398.760178|ec:10:7b|False|Samsung Electronics Co.,Ltd
3219|ec:10:7b:a3:ef:df|1626|107|1|-65|1579270398.760178|ec:10:7b|False|Samsung Electronics Co.,Ltd
3220|ec:10:7b:a3:ef:df|1626|221|5|-65|1579270398.760178|ec:10:7b|False|Samsung Electronics Co.,Ltd
3221|ec:10:7b:a3:ef:df|1627|50|8|-65|1579270398.791129|ec:10:7b|False|Samsung Electronics Co.,Ltd
3222|ec:10:7b:a3:ef:df|1627|3|1|-65|1579270398.791129|ec:10:7b|False|Samsung Electronics Co.,Ltd
3223|ec:10:7b:a3:ef:df|1627|45|26|-65|1579270398.791129|ec:10:7b|False|Samsung Electronics Co.,Ltd
3224|ec:10:7b:a3:ef:df|1627|221|7|-65|1579270398.791129|ec:10:7b|False|Samsung Electronics Co.,Ltd
3225|ec:10:7b:a3:ef:df|1627|127|6|-65|1579270398.791129|ec:10:7b|False|Samsung Electronics Co.,Ltd
3226|ec:10:7b:a3:ef:df|1627|107|1|-65|1579270398.791129|ec:10:7b|False|Samsung Electronics Co.,Ltd
3227|ec:10:7b:a3:ef:df|1627|221|5|-65|1579270398.791129|ec:10:7b|False|Samsung Electronics Co.,Ltd
3228|ec:10:7b:a3:ef:df|1628|50|8|-65|1579270398.833463|ec:10:7b|False|Samsung Electronics Co.,Ltd
3229|ec:10:7b:a3:ef:df|1628|245|6|-65|1579270398.833463|ec:10:7b|False|Samsung Electronics Co.,Ltd
3230|ec:10:7b:a3:ef:df|1629|50|8|-65|1579270398.859766|ec:10:7b|False|Samsung Electronics Co.,Ltd
3231|ec:10:7b:a3:ef:df|1629|3|1|-65|1579270398.859766|ec:10:7b|False|Samsung Electronics Co.,Ltd
3232|ec:10:7b:a3:ef:df|1629|45|26|-65|1579270398.859766|ec:10:7b|False|Samsung Electronics Co.,Ltd
3233|ec:10:7b:a3:ef:df|1629|221|7|-65|1579270398.859766|ec:10:7b|False|Samsung Electronics Co.,Ltd
3234|ec:10:7b:a3:ef:df|1629|127|6|-65|1579270398.859766|ec:10:7b|False|Samsung Electronics Co.,Ltd
3235|ec:10:7b:a3:ef:df|1629|107|1|-65|1579270398.859766|ec:10:7b|False|Samsung Electronics Co.,Ltd
3236|ec:10:7b:a3:ef:df|1629|221|5|-65|1579270398.859766|ec:10:7b|False|Samsung Electronics Co.,Ltd
3237|ec:10:7b:a3:ef:df|1630|50|8|-65|1579270398.90145|ec:10:7b|False|Samsung Electronics Co.,Ltd
3238|ec:10:7b:a3:ef:df|1630|3|1|-65|1579270398.90145|ec:10:7b|False|Samsung Electronics Co.,Ltd
3239|ec:10:7b:a3:ef:df|1630|45|26|-65|1579270398.90145|ec:10:7b|False|Samsung Electronics Co.,Ltd
3240|ec:10:7b:a3:ef:df|1630|221|7|-65|1579270398.90145|ec:10:7b|False|Samsung Electronics Co.,Ltd
3241|ec:10:7b:a3:ef:df|1630|127|6|-65|1579270398.90145|ec:10:7b|False|Samsung Electronics Co.,Ltd
3242|ec:10:7b:a3:ef:df|1630|107|1|-65|1579270398.90145|ec:10:7b|False|Samsung Electronics Co.,Ltd
3243|ec:10:7b:a3:ef:df|1630|221|5|-65|1579270398.90145|ec:10:7b|False|Samsung Electronics Co.,Ltd
3244|ec:10:7b:a3:ef:df|1631|50|8|-65|1579270398.9304|ec:10:7b|False|Samsung Electronics Co.,Ltd
3245|ec:10:7b:a3:ef:df|1631|3|1|-65|1579270398.9304|ec:10:7b|False|Samsung Electronics Co.,Ltd
3246|ec:10:7b:a3:ef:df|1631|45|26|-65|1579270398.9304|ec:10:7b|False|Samsung Electronics Co.,Ltd
3247|ec:10:7b:a3:ef:df|1631|238|3|-65|1579270398.9304|ec:10:7b|False|Samsung Electronics Co.,Ltd
3248|da:a1:19:7b:7b:bc|3378|50|4|-65|1579270407.956843|da:a1:19|True|Google, Inc.
3249|da:a1:19:b4:a0:69|3380|50|4|-65|1579270408.033252|da:a1:19|True|Google, Inc.
3250|da:a1:19:b4:a0:69|3381|50|4|-65|1579270408.057522|da:a1:19|True|Google, Inc.
3251|da:a1:19:9f:1d:44|3382|50|4|-65|1579270408.110761|da:a1:19|True|Google, Inc.
3252|0a:78:7e:35:e3:d2|136|50|8|-65|1579270410.214672|0a:78:7e|True|not_resolved
3253|0a:78:7e:35:e3:d2|136|3|1|-65|1579270410.214672|0a:78:7e|True|not_resolved
3254|0a:78:7e:35:e3:d2|136|45|26|-65|1579270410.214672|0a:78:7e|True|not_resolved
3255|0a:78:7e:35:e3:d2|136|127|10|-65|1579270410.214672|0a:78:7e|True|not_resolved
3256|0a:78:7e:35:e3:d2|136|191|12|-65|1579270410.214672|0a:78:7e|True|not_resolved
3257|0a:78:7e:35:e3:d2|136|221|7|-65|1579270410.214672|0a:78:7e|True|not_resolved
3258|0a:78:7e:35:e3:d2|136|255|3|-65|1579270410.214672|0a:78:7e|True|not_resolved
3259|0a:78:7e:35:e3:d2|136|221|10|-65|1579270410.214672|0a:78:7e|True|not_resolved
3260|fe:e2:ef:8b:12:5a|636|50|8|-65|1579270414.404239|fe:e2:ef|True|not_resolved
3261|fe:e2:ef:8b:12:5a|636|45|26|-65|1579270414.404239|fe:e2:ef|True|not_resolved
3262|fe:e2:ef:8b:12:5a|636|127|9|-65|1579270414.404239|fe:e2:ef|True|not_resolved
3263|fe:e2:ef:8b:12:5a|638|50|8|-65|1579270414.488429|fe:e2:ef|True|not_resolved
3264|fe:e2:ef:8b:12:5a|638|45|26|-65|1579270414.488429|fe:e2:ef|True|not_resolved
3265|fe:e2:ef:8b:12:5a|638|127|9|-65|1579270414.488429|fe:e2:ef|True|not_resolved
3266|fe:e2:ef:8b:12:5a|639|50|8|-65|1579270414.530548|fe:e2:ef|True|not_resolved
3267|06:a0:ce:4d:8f:32|1743|50|8|-65|1579270421.389047|06:a0:ce|True|not_resolved
3268|06:a0:ce:4d:8f:32|1743|3|1|-65|1579270421.389047|06:a0:ce|True|not_resolved
3269|06:a0:ce:4d:8f:32|1743|45|26|-65|1579270421.389047|06:a0:ce|True|not_resolved
3270|06:a0:ce:4d:8f:32|1744|50|8|-65|1579270421.409397|06:a0:ce|True|not_resolved
3271|06:a0:ce:4d:8f:32|1744|3|1|-65|1579270421.409397|06:a0:ce|True|not_resolved
3272|06:a0:ce:4d:8f:32|1744|45|26|-65|1579270421.409397|06:a0:ce|True|not_resolved
3273|06:a0:ce:4d:8f:32|1744|127|10|-65|1579270421.409397|06:a0:ce|True|not_resolved
3274|06:a0:ce:4d:8f:32|1744|191|12|-65|1579270421.409397|06:a0:ce|True|not_resolved
3275|06:a0:ce:4d:8f:32|1744|221|7|-65|1579270421.409397|06:a0:ce|True|not_resolved
3276|06:a0:ce:4d:8f:32|1744|255|3|-65|1579270421.409397|06:a0:ce|True|not_resolved
3277|06:a0:ce:4d:8f:32|1744|127|10|-65|1579270421.409397|06:a0:ce|True|not_resolved
3278|06:a0:ce:4d:8f:32|1744|221|10|-65|1579270421.409397|06:a0:ce|True|not_resolved
3279|06:a0:ce:4d:8f:32|1744|221|8|-65|1579270421.409397|06:a0:ce|True|not_resolved
3280|06:a0:ce:4d:8f:32|1747|50|8|-65|1579270421.472782|06:a0:ce|True|not_resolved
3281|06:a0:ce:4d:8f:32|1747|91|80|-65|1579270421.472782|06:a0:ce|True|not_resolved
3282|fa:45:35:b3:c4:70|638|50|4|-65|1579270425.907474|fa:45:35|True|not_resolved
3283|fa:45:35:b3:c4:70|638|3|1|-65|1579270425.907474|fa:45:35|True|not_resolved
3284|fa:45:35:b3:c4:70|638|45|26|-65|1579270425.907474|fa:45:35|True|not_resolved
3285|fa:45:35:b3:c4:70|638|127|8|-65|1579270425.907474|fa:45:35|True|not_resolved
3286|fa:45:35:b3:c4:70|638|191|12|-65|1579270425.907474|fa:45:35|True|not_resolved
3287|fa:45:35:b3:c4:70|639|50|4|-65|1579270425.944081|fa:45:35|True|not_resolved
3288|fa:45:35:b3:c4:70|639|3|1|-65|1579270425.944081|fa:45:35|True|not_resolved
3289|fa:45:35:b3:c4:70|639|45|26|-65|1579270425.944081|fa:45:35|True|not_resolved
3290|fa:45:35:b3:c4:70|639|127|8|-65|1579270425.944081|fa:45:35|True|not_resolved
3291|fa:45:35:b3:c4:70|639|191|12|-65|1579270425.944081|fa:45:35|True|not_resolved
3292|fa:45:35:b3:c4:70|639|221|7|-65|1579270425.944081|fa:45:35|True|not_resolved
3293|fa:45:35:b3:c4:70|640|50|4|-65|1579270425.98449|fa:45:35|True|not_resolved
3294|fa:45:35:b3:c4:70|640|3|1|-65|1579270425.98449|fa:45:35|True|not_resolved
3295|fa:45:35:b3:c4:70|640|45|26|-65|1579270425.98449|fa:45:35|True|not_resolved
3296|fa:45:35:b3:c4:70|641|50|4|-65|1579270426.021102|fa:45:35|True|not_resolved
3297|fa:45:35:b3:c4:70|641|3|1|-65|1579270426.021102|fa:45:35|True|not_resolved
3298|fa:45:35:b3:c4:70|642|50|4|-65|1579270426.061516|fa:45:35|True|not_resolved
3299|fa:45:35:b3:c4:70|642|3|1|-65|1579270426.061516|fa:45:35|True|not_resolved
3300|fa:45:35:b3:c4:70|642|45|26|-65|1579270426.061516|fa:45:35|True|not_resolved
3301|fa:45:35:b3:c4:70|642|127|8|-65|1579270426.061516|fa:45:35|True|not_resolved
3302|fa:45:35:b3:c4:70|642|191|12|-65|1579270426.061516|fa:45:35|True|not_resolved
3303|fa:45:35:b3:c4:70|642|221|7|-65|1579270426.061516|fa:45:35|True|not_resolved
3304|fa:45:35:b3:c4:70|643|50|4|-65|1579270426.098194|fa:45:35|True|not_resolved
3305|fa:45:35:b3:c4:70|643|3|1|-65|1579270426.098194|fa:45:35|True|not_resolved
3306|fa:45:35:b3:c4:70|643|45|26|-65|1579270426.098194|fa:45:35|True|not_resolved
3307|fa:45:35:b3:c4:70|643|127|8|-65|1579270426.098194|fa:45:35|True|not_resolved
3308|fa:45:35:b3:c4:70|643|191|12|-65|1579270426.098194|fa:45:35|True|not_resolved
3309|fa:45:35:b3:c4:70|643|221|7|-65|1579270426.098194|fa:45:35|True|not_resolved
3310|ea:65:56:0c:43:51|464|50|8|-65|1579270434.404644|ea:65:56|True|not_resolved
3311|ea:65:56:0c:43:51|464|45|26|-65|1579270434.404644|ea:65:56|True|not_resolved
3312|ea:65:56:0c:43:51|464|127|9|-65|1579270434.404644|ea:65:56|True|not_resolved
3313|ea:65:56:0c:43:51|465|50|8|-65|1579270434.447459|ea:65:56|True|not_resolved
3314|ea:65:56:0c:43:51|466|50|8|-65|1579270434.490187|ea:65:56|True|not_resolved
3315|ea:65:56:0c:43:51|466|45|26|-65|1579270434.490187|ea:65:56|True|not_resolved
3316|ea:65:56:0c:43:51|466|127|9|-65|1579270434.490187|ea:65:56|True|not_resolved
3317|ea:65:56:0c:43:51|467|50|8|-65|1579270434.531121|ea:65:56|True|not_resolved
3318|ea:65:56:0c:43:51|467|45|26|-65|1579270434.531121|ea:65:56|True|not_resolved
3319|ea:65:56:0c:43:51|467|191|4|-65|1579270434.531121|ea:65:56|True|not_resolved
3320|da:a1:19:22:6b:13|845|50|8|-65|1579270435.499267|da:a1:19|True|Google, Inc.
3321|da:a1:19:22:6b:13|845|205|55|-65|1579270435.499267|da:a1:19|True|Google, Inc.
3322|da:a1:19:22:6b:13|846|50|8|-65|1579270435.508497|da:a1:19|True|Google, Inc.
3323|da:a1:19:22:6b:13|846|3|1|-65|1579270435.508497|da:a1:19|True|Google, Inc.
3324|da:a1:19:22:6b:13|846|45|26|-65|1579270435.508497|da:a1:19|True|Google, Inc.
3325|da:a1:19:22:6b:13|846|127|10|-65|1579270435.508497|da:a1:19|True|Google, Inc.
3326|da:a1:19:22:6b:13|846|191|12|-65|1579270435.508497|da:a1:19|True|Google, Inc.
3327|da:a1:19:22:6b:13|846|221|7|-65|1579270435.508497|da:a1:19|True|Google, Inc.
3328|da:a1:19:22:6b:13|846|255|3|-65|1579270435.508497|da:a1:19|True|Google, Inc.
3329|da:a1:19:22:6b:13|846|221|10|-65|1579270435.508497|da:a1:19|True|Google, Inc.
3330|da:a1:19:22:6b:13|847|50|8|-65|1579270435.517786|da:a1:19|True|Google, Inc.
3331|da:a1:19:22:6b:13|848|50|8|-65|1579270435.526905|da:a1:19|True|Google, Inc.
3332|da:a1:19:22:6b:13|848|3|1|-65|1579270435.526905|da:a1:19|True|Google, Inc.
3333|da:a1:19:22:6b:13|848|45|26|-65|1579270435.526905|da:a1:19|True|Google, Inc.
3334|da:a1:19:22:6b:13|848|63|5|-65|1579270435.526905|da:a1:19|True|Google, Inc.
3335|9c:e0:63:6e:19:32|883|50|4|-65|1579270436.27092|9c:e0:63|False|Samsung Electronics Co.,Ltd
3336|9c:e0:63:6e:19:32|883|3|1|-65|1579270436.27092|9c:e0:63|False|Samsung Electronics Co.,Ltd
3337|9c:e0:63:6e:19:32|883|45|26|-65|1579270436.27092|9c:e0:63|False|Samsung Electronics Co.,Ltd
3338|9c:e0:63:6e:19:32|883|127|8|-65|1579270436.27092|9c:e0:63|False|Samsung Electronics Co.,Ltd
3339|9c:e0:63:6e:19:32|884|204|6|-65|1579270436.30732|9c:e0:63|False|Samsung Electronics Co.,Ltd
3340|9c:e0:63:6e:19:32|884|18|22|-65|1579270436.30732|9c:e0:63|False|Samsung Electronics Co.,Ltd
3341|9c:e0:63:6e:19:32|885|50|4|-65|1579270436.344648|9c:e0:63|False|Samsung Electronics Co.,Ltd
3342|9c:e0:63:6e:19:32|885|3|1|-65|1579270436.344648|9c:e0:63|False|Samsung Electronics Co.,Ltd
3343|9c:e0:63:6e:19:32|885|45|26|-65|1579270436.344648|9c:e0:63|False|Samsung Electronics Co.,Ltd
3344|9c:e0:63:6e:19:32|885|127|8|-65|1579270436.344648|9c:e0:63|False|Samsung Electronics Co.,Ltd
3345|9c:e0:63:6e:19:32|885|221|7|-65|1579270436.344648|9c:e0:63|False|Samsung Electronics Co.,Ltd
3346|9c:e0:63:6e:19:32|886|50|4|-65|1579270436.380759|9c:e0:63|False|Samsung Electronics Co.,Ltd
3347|9c:e0:63:6e:19:32|886|3|1|-65|1579270436.380759|9c:e0:63|False|Samsung Electronics Co.,Ltd
3348|9c:e0:63:6e:19:32|886|45|26|-65|1579270436.380759|9c:e0:63|False|Samsung Electronics Co.,Ltd
3349|9c:e0:63:6e:19:32|886|63|4|-65|1579270436.380759|9c:e0:63|False|Samsung Electronics Co.,Ltd
3350|9c:e0:63:6e:19:32|892|50|4|-65|1579270436.602953|9c:e0:63|False|Samsung Electronics Co.,Ltd
3351|9c:e0:63:6e:19:32|892|3|1|-65|1579270436.602953|9c:e0:63|False|Samsung Electronics Co.,Ltd
3352|9c:e0:63:6e:19:32|892|45|26|-65|1579270436.602953|9c:e0:63|False|Samsung Electronics Co.,Ltd
3353|9c:e0:63:6e:19:32|892|127|8|-65|1579270436.602953|9c:e0:63|False|Samsung Electronics Co.,Ltd
3354|9c:e0:63:6e:19:32|892|221|7|-65|1579270436.602953|9c:e0:63|False|Samsung Electronics Co.,Ltd
3355|9c:e0:63:6e:19:32|896|50|4|-65|1579270436.750327|9c:e0:63|False|Samsung Electronics Co.,Ltd
3356|9c:e0:63:6e:19:32|896|3|1|-65|1579270436.750327|9c:e0:63|False|Samsung Electronics Co.,Ltd
